mutation_id,seed_id,family,order,source_seed_path,mutant_path,mutation_category,mutation_subtype,operator_id,operator_origin,quantum_specific,equivalent_candidate,bug_description,testing_relevance,expected_effect,difficulty,likely_killable_by,primary_site,secondary_sites
SWAP_TEST_M011,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m011.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site swap_controlled.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,swap_controlled,
SWAP_TEST_M012,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m012.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site swap_controlled with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,swap_controlled,
SWAP_TEST_M013,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m013.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site swap_controlled and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,swap_controlled,
SWAP_TEST_M014,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m014.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site swap_controlled with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,swap_controlled,
SWAP_TEST_M015,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m015.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site swap_controlled.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,swap_controlled,
SWAP_TEST_M016,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m016.py,A_gate_level_quantum_bugs,single_qubit_gate_replacement,QGR_H_TO_X,quantum-specific,True,False,Replace the Hadamard on qubit 0 with X.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M017,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m017.py,A_gate_level_quantum_bugs,single_qubit_gate_replacement,QGR_H_TO_Y,quantum-specific,True,False,Replace the Hadamard on qubit 0 with Y.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M018,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m018.py,A_gate_level_quantum_bugs,single_qubit_gate_replacement,QGR_H_TO_Z,quantum-specific,True,False,Replace the Hadamard on qubit 0 with Z.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M019,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m019.py,A_gate_level_quantum_bugs,gate_deletion,QGD_DELETE_H,quantum-specific,True,False,Delete the Hadamard on qubit 0.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M020,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m020.py,A_gate_level_quantum_bugs,extra_gate_insertion,QGI_DUPLICATE_H,quantum-specific,True,True,Apply two Hadamards in sequence on qubit 0.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",no visible effect / equivalent mutant candidate,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M021,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m021.py,A_gate_level_quantum_bugs,extra_gate_insertion,QGI_H_PLUS_Z,quantum-specific,True,False,Insert an extra Z gate immediately after the Hadamard on qubit 0.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_M022,swap_test,swap_test,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_m022.py,A_gate_level_quantum_bugs,wrong_qubit,QQI_WRONG_H_QUBIT,quantum-specific,True,False,Move the Hadamard from qubit 0 to qubit 2.,"Quantum state evolution is path dependent, so a small gate mutation can silently change amplitudes or entanglement.",silent semantic failure,medium,unit tests|statistical output tests|equivalence checks,swap_h_end,
SWAP_TEST_HO001,swap_test,swap_test,higher_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_ho001.py,A_gate_level_quantum_bugs+A_gate_level_quantum_bugs,single_qubit_gate_replacement+swap_test_control_bug,QGR_H_TO_X+SWAPTEST_DELETE_CSWAP,quantum-specific+quantum-specific,True,False,Higher-order mutant combining: Replace the Hadamard on qubit 0 with X. AND Delete the controlled swap in the swap test.,Higher-order mutants stress fault interactions and help evaluate robustness beyond one-bug-per-mutant cases.,silent semantic failure,hard,statistical output tests|equivalence checks,swap_h_start,swap_controlled
SWAP_TEST_HO002,swap_test,swap_test,higher_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/swap_test.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/swap_test/swap_test_ho002.py,A_gate_level_quantum_bugs+A_gate_level_quantum_bugs,single_qubit_gate_replacement+single_qubit_gate_replacement,QGR_H_TO_X+QGR_H_TO_X,quantum-specific+quantum-specific,True,False,Higher-order mutant combining: Replace the Hadamard on qubit 0 with X. AND Replace the Hadamard on qubit 0 with X.,Higher-order mutants stress fault interactions and help evaluate robustness beyond one-bug-per-mutant cases.,silent semantic failure,hard,statistical output tests|equivalence checks,swap_h_start,swap_h_end
MEASUREMENT_PIPELINE_M001,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m001.py,C_measurement_bugs,endianness_postprocessing_bug,MEAS_ENDIANNESS,classical-mutation-inspired,False,False,Use the wrong Bell-state bitstrings during post-processing.,Bitstring ordering bugs are common because many SDKs use little-endian conventions.,wrong distribution,medium,unit tests|statistical output tests,measure_success,
MEASUREMENT_PIPELINE_M002,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m002.py,I_classical_bugs,wrong_dictionary_key,MEAS_WRONG_KEY,classical-mutation-inspired,False,False,Read a wrong dictionary key from the counts table.,Classical result-decoding bugs can hide behind otherwise correct quantum execution.,silent semantic failure,easy,unit tests,measure_success,
MEASUREMENT_PIPELINE_M003,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m003.py,I_classical_bugs,wrong_return_value,MEAS_RETURN_TOTAL,classical-mutation-inspired,False,False,Return the raw success count instead of a normalized probability.,Wrong return-value mutants are useful for separating classical assertion strength from quantum correctness.,silent semantic failure,easy,unit tests,measure_success,
MEASUREMENT_PIPELINE_M004,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m004.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site measure_success.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,measure_success,
MEASUREMENT_PIPELINE_M005,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m005.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site measure_success with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,measure_success,
MEASUREMENT_PIPELINE_M006,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m006.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site measure_success and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,measure_success,
MEASUREMENT_PIPELINE_M007,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m007.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site measure_success with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,measure_success,
MEASUREMENT_PIPELINE_M008,measurement_pipeline,measurement_pipeline,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/measurement_pipeline.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/measurement_pipeline/measurement_pipeline_m008.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site measure_success.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,measure_success,
NOISE_WORKFLOW_M001,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m001.py,F_backend_execution_bugs,wrong_backend,NOISE_DENSITY_BACKEND,classical-mutation-inspired,False,False,Use a statevector simulator while still assuming noisy counts.,Backend selection bugs can invalidate the experimental assumptions of a mutation-testing benchmark.,runtime failure,medium,unit tests,noise_backend,
NOISE_WORKFLOW_M002,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m002.py,H_api_misuse_bugs,wrong_method_name,NOISE_MISSING_BACKEND,classical-mutation-inspired,False,False,Instantiate a misspelled simulator class.,API misuse mutants model realistic breakages caused by SDK churn and typo-level mistakes.,runtime failure,easy,unit tests,noise_backend,
NOISE_WORKFLOW_M003,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m003.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site noise_backend.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,noise_backend,
NOISE_WORKFLOW_M004,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m004.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site noise_backend with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,noise_backend,
NOISE_WORKFLOW_M005,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m005.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site noise_backend and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,noise_backend,
NOISE_WORKFLOW_M006,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m006.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site noise_backend with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,noise_backend,
NOISE_WORKFLOW_M007,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m007.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site noise_backend.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,noise_backend,
NOISE_WORKFLOW_M008,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m008.py,F_backend_execution_bugs,noise_model_misapplied,NOISE_DELETE_MODEL,classical-mutation-inspired,False,False,Forget to pass the noise model to the backend run call.,Misapplied noise models are research-relevant because they change the fault model rather than the circuit.,degraded fidelity,hard,statistical output tests|equivalence checks,noise_run,
NOISE_WORKFLOW_M009,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m009.py,F_backend_execution_bugs,result_access_bug,NOISE_WRONG_RESULT_ACCESS,classical-mutation-inspired,False,False,Use the wrong result accessor after a noisy run.,Result-object misuse is common when switching between statevector and shot-based execution APIs.,runtime failure,easy,unit tests,noise_run,
NOISE_WORKFLOW_M010,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m010.py,F_backend_execution_bugs,wrong_shot_count,NOISE_ONE_SHOT,classical-mutation-inspired,False,False,Collapse the shot count to one sample.,Shot-count changes alter the statistical strength of assertions and can make flaky mutants harder to kill.,wrong distribution,medium,statistical output tests,noise_run,
NOISE_WORKFLOW_M011,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m011.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site noise_run.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,noise_run,
NOISE_WORKFLOW_M012,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m012.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site noise_run with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,noise_run,
NOISE_WORKFLOW_M013,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m013.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site noise_run and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,noise_run,
NOISE_WORKFLOW_M014,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m014.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site noise_run with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,noise_run,
NOISE_WORKFLOW_M015,noise_workflow,noise,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_m015.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site noise_run.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,noise_run,
NOISE_WORKFLOW_HO001,noise_workflow,noise,higher_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/noise_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/noise/noise_workflow_ho001.py,F_backend_execution_bugs+F_backend_execution_bugs,wrong_backend+noise_model_misapplied,NOISE_DENSITY_BACKEND+NOISE_DELETE_MODEL,classical-mutation-inspired+classical-mutation-inspired,False,False,Higher-order mutant combining: Use a statevector simulator while still assuming noisy counts. AND Forget to pass the noise model to the backend run call.,Higher-order mutants stress fault interactions and help evaluate robustness beyond one-bug-per-mutant cases.,silent semantic failure,hard,statistical output tests|equivalence checks,noise_backend,noise_run
TRANSPILE_WORKFLOW_M001,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m001.py,F_backend_execution_bugs,missing_transpile,TRANSPILE_SKIP,classical-mutation-inspired,False,False,Skip transpilation and return the uncompiled depth directly.,Skipping transpilation changes backend assumptions and can mask layout or basis issues.,silent semantic failure,medium,unit tests|equivalence checks,transpile_call,
TRANSPILE_WORKFLOW_M002,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m002.py,F_backend_execution_bugs,wrong_optimization_assumption,TRANSPILE_OPT3,classical-mutation-inspired,False,False,Assume optimization level 3 when baseline uses level 1.,Optimization level affects circuit structure and may break structural regression tests.,silent semantic failure,medium,unit tests,transpile_call,
TRANSPILE_WORKFLOW_M003,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m003.py,H_api_misuse_bugs,wrong_result_extraction,TRANSPILE_RESULT_ACCESS,classical-mutation-inspired,False,False,Return an operation count mapping instead of the transpiled depth.,API-result misreads often happen when developers switch test or reporting objectives midstream.,silent semantic failure,easy,unit tests,transpile_call,
TRANSPILE_WORKFLOW_M004,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m004.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site transpile_call.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,transpile_call,
TRANSPILE_WORKFLOW_M005,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m005.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site transpile_call with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,transpile_call,
TRANSPILE_WORKFLOW_M006,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m006.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site transpile_call and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,transpile_call,
TRANSPILE_WORKFLOW_M007,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m007.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site transpile_call with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,transpile_call,
TRANSPILE_WORKFLOW_M008,transpile_workflow,transpile,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/transpile_workflow.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/transpile/transpile_workflow_m008.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site transpile_call.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,transpile_call,
HYBRID_LOOP_M001,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m001.py,G_hybrid_bugs,optimizer_direction_bug,HYBRID_ASCEND,classical-mutation-inspired,False,False,Perform gradient ascent instead of descent.,Hybrid optimizers are a major source of silent failures because the classical loop appears valid while converging in the wrong direction.,wrong expectation value,medium,property-based tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M002,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m002.py,G_hybrid_bugs,stale_model_outputs,HYBRID_STALE,classical-mutation-inspired,False,False,Ignore the gradient and keep theta fixed.,Stale optimizer-state bugs are common in iterative quantum-classical workloads.,wrong expectation value,medium,property-based tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M003,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m003.py,G_hybrid_bugs,wrong_parameter_update,HYBRID_DOUBLE_STEP,classical-mutation-inspired,False,False,Take an oversized double learning-rate step.,Update-step mutations stress numerical robustness in hybrid testing pipelines.,wrong expectation value,hard,property-based tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M004,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m004.py,J_research_mutation_operators,statement_deletion,GEN_DELETE_STATEMENT,classical-mutation-inspired,False,False,Delete the statement block at mutation site hybrid_update.,Statement deletion is a canonical research mutation operator and creates controlled omissions in quantum workflows.,silent semantic failure,medium,unit tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M005,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m005.py,J_research_mutation_operators,statement_replacement,GEN_ASSERT_TRAP,classical-mutation-inspired,False,False,Replace the statement block at mutation site hybrid_update with a runtime assertion trap.,Statement replacement is useful for separating parser-level validity from executable mutant handling.,runtime failure,easy,unit tests,hybrid_update,
HYBRID_LOOP_M006,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m006.py,I_classical_bugs,copy_paste_bug,GEN_COPY_PASTE,classical-mutation-inspired,False,False,Copy-paste the default block at mutation site hybrid_update and repeat it twice.,Copy-paste style mutations are realistic in circuit construction and workflow orchestration code.,silent semantic failure,medium,unit tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M007,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m007.py,J_research_mutation_operators,statement_replacement,GEN_PASS_BLOCK,classical-mutation-inspired,False,False,Replace the statement block at mutation site hybrid_update with pass.,Replacing behavior with a no-op is a compact way to model missing logic without necessarily breaking syntax.,silent semantic failure,medium,unit tests|equivalence checks,hybrid_update,
HYBRID_LOOP_M008,hybrid_loop,hybrid,first_order,C:/Quantum-Bugs/quantum_mutation_dataset/seeds/hybrid_loop.py,C:/Quantum-Bugs/quantum_mutation_dataset/mutants/hybrid/hybrid_loop_m008.py,J_research_mutation_operators,statement_replacement,GEN_SYNTAX_BREAK,classical-mutation-inspired,False,False,Inject a syntax error at mutation site hybrid_update.,Mutation datasets benefit from including a small class of parse-failing mutants for tooling robustness experiments.,syntax failure,easy,unit tests,hybrid_update,
